id;idade;sexo;estado_civil;escola;Qte_dependentes;tempo_ultimoservico;trabalha;vl_salario_mil;reg_moradia;casa_propria;vl_imovel_em_mil;Qte_cartoes;Qte_carros;SCORE_CREDITO
710292333;44;F;casado;graduacao;3;33;0;0;3;1;262;1;0;395,2
710294808;44;M;casado;graduacao;3;35;1;96,50764807632;4;0;0;1;0;389
710295858;43;M;divorciado;ensino medio;4;33;1;133,7805613716;2;1;807;1;0;622
710297133;47;M;casado;graduacao;3;35;1;130,98650717943;6;0;0;1;1;671
710299608;53;F;casado;ensino fundam;2;30;1;17,4593736912528;2;1;232;1;1;342
710300733;38;M;solteiro;graduacao;0;30;1;198,874321746864;1;1;1378;1;1;772,2
710301858;49;F;casado;graduacao;5;36;0;0;6;0;0;2;1;524,8
710303208;52;F;solteiro;graduacao;0;41;1;41,6056222739434;2;1;1522;1;0;642,6
710306358;38;M;casado;ensino fundam;1;17;1;68,72481053472;1;1;800;1;0;376
710307933;32;F;solteiro;ensino fundam;0;21;1;17,4058635592829;3;0;0;1;1;365,4
710308983;50;F;na;ensino medio;3;38;1;22,64966269218;1;1;415;1;0;463
710310108;46;F;casado;ensino fundam;1;26;1;22,9277691626688;3;1;467;1;1;498
710311233;44;F;solteiro;graduacao;1;34;0;0;3;0;0;1;1;425,52
710312658;54;F;casado;ensino fundam;2;40;1;18,76066193232;4;0;0;1;1;425
710317758;38;F;casado;graduacao;3;27;0;0;4;0;0;1;1;280
710319108;54;F;casado;graduacao;2;45;1;24,0613567560828;4;0;0;1;1;533
710322033;52;F;casado;graduacao;1;43;1;23,495383682496;1;1;452;1;0;440
710325258;52;M;casado;mestrado;1;35;1;133,51779994568;6;0;0;2;0;547
710327508;44;F;solteiro;mestrado;1;34;1;21,8949674794157;5;0;0;1;0;462,6
710333883;48;M;casado;ensino medio;3;35;1;95,13821506112;5;0;0;1;1;384
710335983;57;F;divorciado;graduacao;0;35;1;23,8286843285004;5;0;0;1;0;407
710342508;48;F;casado;mestrado;2;33;1;69,9639894353856;3;1;400;1;0;532
710343783;37;F;casado;ensino fundam;5;28;1;21,12757580934;6;0;0;1;0;348
710345808;41;M;divorciado;mestrado;4;34;1;121,30905362646;6;0;0;1;1;514
710349258;45;F;solteiro;graduacao;0;34;1;21,7202117388432;3;0;0;1;0;390,6
710353233;48;M;divorciado;ensino fundam;3;36;1;100,18083181004;4;0;0;1;1;529
710357208;49;M;casado;mestrado;4;38;1;138,272607175;2;1;734;1;1;625
710359458;50;F;casado;ensino medio;1;35;1;70,85475040446;5;0;0;1;0;417
710360583;46;M;solteiro;mestrado;0;34;1;104,56462673246;1;1;833;1;0;481,5
710362233;48;M;na;mestrado;3;45;1;150,83438459448;1;1;1385;4;1;859
710363433;26;M;solteiro;graduacao;0;33;1;16,310319463872;6;0;0;1;1;404,1
710364258;53;F;casado;mestrado;2;39;0;0;4;0;0;1;1;378,4
710369658;50;M;casado;graduacao;3;33;1;102,0431089755;4;0;0;1;1;549
710370483;39;F;casado;ensino fundam;4;28;1;16,8913346899392;4;0;0;1;1;344
710371683;51;M;casado;doutorado;4;35;1;100,561926775;2;1;410;1;0;390
710374008;53;M;solteiro;ensino medio;0;53;1;152,880082344981;1;1;1291;1;0;755,1
710375283;26;F;solteiro;mestrado;0;15;1;55,8267213987907;4;0;0;1;1;284,4
710376708;50;F;solteiro;mestrado;2;30;1;22,175379562572;4;0;0;1;1;405,9
710382108;39;F;casado;ensino fundam;3;18;1;20,718563881824;5;0;0;1;0;288
710383158;49;M;solteiro;mestrado;0;40;1;127,368866122054;4;0;0;2;0;487,8
710387583;55;M;casado;graduacao;0;34;1;129,3340520667;5;0;0;1;0;299
710391258;27;M;casado;ensino medio;0;34;1;55,87229906036;3;1;215;1;0;438
710395233;42;F;solteiro;ensino medio;0;36;1;13,4327236411967;2;1;866;2;0;711,9
710401458;53;M;casado;mestrado;3;38;1;136,7868974382;2;1;435;1;1;599
710402508;52;M;casado;mestrado;0;33;1;133,60135679744;4;0;0;1;0;528
710404533;50;M;casado;ensino medio;2;35;1;125,822455113;6;0;0;1;1;306
710405808;48;M;divorciado;ensino medio;2;35;1;39,1205880522;1;1;1462;1;1;737
710406633;51;F;casado;mestrado;3;33;0;0;3;1;267;1;1;282,4
710410158;49;M;na;ensino medio;2;36;1;129,57211043954;3;1;159;1;2;658
710411358;39;F;casado;ensino fundam;4;26;1;62,0222267022;4;0;0;1;0;375
710413533;56;M;casado;ensino medio;2;50;1;140,9943463032;3;1;479;1;1;660
710416533;58;F;solteiro;ensino fundam;0;51;1;71,9251956771948;4;0;0;1;0;364,5
710420133;47;F;casado;ensino medio;2;32;1;22,53419036694;6;0;0;1;1;425
710423358;35;F;na;ensino fundam;1;26;0;0;4;0;0;1;1;403,2
710424408;63;M;casado;ensino medio;2;34;1;18,87286036872;5;0;0;1;0;328
710428308;55;M;solteiro;graduacao;1;50;1;99,67434844835;4;0;0;1;0;387
710429358;57;M;casado;graduacao;1;47;1;67,13425881428;5;0;0;1;0;342
710431158;52;F;solteiro;ensino fundam;0;35;0;0;3;0;0;1;0;315,36
710436108;41;M;na;graduacao;4;25;1;65,29614651147;5;0;0;1;2;481
710438358;42;F;solteiro;mestrado;0;32;1;18,2466708078127;4;0;0;1;1;366,3
710439483;51;F;solteiro;ensino medio;0;35;1;23,3856011028001;3;0;0;1;1;521,1
710443833;50;M;solteiro;doutorado;0;34;1;196,81724749815;4;0;0;1;1;537,705
710445183;44;M;solteiro;doutorado;2;30;1;184,984496923522;5;0;0;1;0;353,43
710449983;38;M;casado;graduacao;2;28;1;174,4591469115;4;0;0;1;0;285
710451708;32;M;casado;ensino medio;1;25;1;77,3468127432;1;1;1493;1;0;668
710453283;40;F;solteiro;mestrado;0;23;1;21,0632799225576;5;0;0;1;1;455,4
710455608;40;M;solteiro;graduacao;0;33;1;127,0555947689;2;1;664;1;1;474,3
710456658;50;F;casado;ensino medio;4;29;1;24,1503689664;4;0;0;1;1;432
710458758;65;F;casado;ensino medio;0;50;1;19,82053777968;5;0;0;1;0;512
710461083;56;F;solteiro;ensino medio;0;45;1;23,828407810609;4;0;0;1;0;447,3
710462433;45;M;solteiro;ensino medio;1;28;1;92,75536399605;6;0;0;1;0;355,5
710463408;47;M;casado;mestrado;3;41;1;151,3969925139;2;1;1563;1;1;770
710464683;45;F;casado;ensino fundam;3;29;1;24,273850187055;2;1;558;1;1;535
710466633;55;F;casado;graduacao;3;43;1;24,34263896079;5;0;0;1;0;435
710475408;33;M;casado;graduacao;3;23;1;85,56576457156;5;0;0;1;1;348
710476908;39;F;casado;ensino medio;3;25;0;0;3;1;475;1;1;430,4
710481333;50;F;casado;graduacao;4;33;1;19,68534319752;5;0;0;1;0;484
710482533;26;M;casado;doutorado;0;15;1;164,343927541815;4;0;0;1;1;530,25
710484408;39;M;casado;doutorado;4;26;1;177,66423284296;6;0;0;1;1;450,45
710487033;44;F;casado;graduacao;2;25;1;68,389029134784;2;1;445;1;1;476
710489583;41;F;na;ensino medio;3;35;1;26,6262444189;1;1;763;1;0;500
710490708;54;M;solteiro;graduacao;0;35;1;131,163798091172;4;0;0;1;0;380,7
710492733;29;M;solteiro;doutorado;0;18;1;55,777851077082;4;0;0;1;0;253,8
710493558;46;F;casado;doutorado;1;36;1;64,61084568159;3;1;198;1;1;335
710496708;41;M;solteiro;ensino fundam;0;29;1;182,376603809286;6;0;0;1;1;423,9
710497608;38;M;solteiro;mestrado;0;35;1;59,5586094363;5;0;0;1;0;310,5
710500983;43;M;solteiro;ensino fundam;0;30;1;121,513183314094;2;1;178;1;1;390,6
710502258;39;M;solteiro;ensino medio;0;33;1;94,39825485257;5;0;0;1;1;513
710503308;48;F;solteiro;ensino medio;0;28;0;0;6;0;0;1;0;288
710504283;50;M;casado;mestrado;1;38;1;133,910727489;6;0;0;1;0;626
710505483;46;M;casado;mestrado;3;33;1;97,15572546532;4;0;0;1;1;546
710506683;47;F;solteiro;graduacao;1;38;1;69,0899953092035;3;0;0;1;0;344,7
710507733;42;M;solteiro;ensino medio;1;32;1;95,362710932842;3;0;0;1;1;486,9
710508858;44;F;na;graduacao;2;33;1;21,9383880413184;5;0;0;1;0;432
710509758;36;M;solteiro;ensino fundam;1;33;1;176,192110805496;5;0;0;1;1;575,1
710511858;58;F;casado;ensino medio;0;33;1;76,207602584646;3;1;474;1;1;569
710512833;38;F;casado;ensino medio;2;28;1;22,1704492471812;6;0;0;1;0;377
710515308;42;F;solteiro;ensino medio;0;33;1;22,787315512794;4;0;0;1;1;470,7
710516283;50;M;solteiro;graduacao;0;36;1;193,977300684;4;0;0;1;0;417,6
710518308;54;F;casado;ensino fundam;2;31;1;23,4765463091544;1;1;416;1;2;558
710519433;48;M;divorciado;ensino fundam;1;35;1;123,61540226304;3;1;294;1;0;256
710520408;52;F;solteiro;graduacao;1;33;0;0;5;0;0;1;1;429,84
710521383;50;M;solteiro;mestrado;0;36;1;127,3911344973;6;0;0;1;0;325,8
710522433;65;M;casado;ensino medio;0;44;1;21,28233256875;3;1;237;1;1;425
710523333;65;M;casado;ensino medio;0;53;1;19,6919865384;6;0;0;1;1;454
710524533;38;F;casado;ensino fundam;4;32;1;60,074378371476;4;0;0;1;2;435
710525508;48;F;casado;graduacao;2;33;1;19,008829050648;6;0;0;1;1;415
710526633;47;M;solteiro;ensino fundam;0;31;1;99,859123314909;3;0;0;1;1;474,3
710527533;45;M;solteiro;ensino fundam;2;33;1;74,121520368775;4;0;0;1;1;521,1
710528583;26;F;solteiro;ensino fundam;0;14;1;55,4712815120386;6;0;0;1;0;240,3
710529708;41;M;solteiro;ensino fundam;0;35;1;113,871933463872;3;0;0;1;1;747,9
710532258;48;F;divorciado;graduacao;3;35;1;23,43036286776;1;1;491;1;0;412
710533233;38;F;casado;ensino medio;1;26;1;17,7528073633668;3;1;214;1;0;389
710535708;49;M;casado;mestrado;2;43;1;151,94460951553;1;1;1426;1;1;819
710536983;49;F;casado;ensino fundam;0;33;1;23,036446100988;6;0;0;1;1;509
710538183;53;F;divorciado;ensino medio;3;40;1;23,3882281923948;3;1;422;1;0;539
710540883;37;M;solteiro;graduacao;0;21;1;117,093216081478;5;0;0;1;1;366,3
710541858;45;M;casado;graduacao;3;28;1;17,0146890176;6;0;0;1;2;432
710542983;48;F;casado;ensino medio;4;15;1;23,953610441304;4;0;0;1;2;555
710544033;47;M;casado;ensino fundam;2;35;1;130,60872026496;3;1;472;1;0;488
710545158;42;M;solteiro;doutorado;0;33;1;185,057300289629;6;0;0;1;1;532,035
710547783;57;F;solteiro;doutorado;0;32;1;75,7550296165555;3;0;0;1;1;532,8
710552733;42;M;casado;ensino fundam;5;33;1;92,0749173904;2;1;234;1;1;402
710555433;42;F;solteiro;ensino medio;1;34;1;18,2364535279968;6;0;0;1;0;306
710558058;46;F;casado;ensino fundam;3;35;1;18,007867426536;4;0;0;1;1;407
710558883;41;M;casado;mestrado;3;33;1;90,14320534428;5;0;0;1;1;438
710560008;46;F;casado;graduacao;4;30;1;22,6900416737568;1;1;459;1;1;444
710562258;44;M;casado;ensino medio;1;29;1;127,15644410352;5;0;0;1;2;587
710563458;43;F;divorciado;ensino medio;1;27;0;0;5;0;0;1;1;438,4
710565408;59;M;na;mestrado;0;38;1;135,89063943117;3;1;253;2;1;547
710566533;40;M;casado;ensino fundam;1;24;1;93,82941918;1;1;416;1;1;446
710567508;53;M;casado;graduacao;3;42;1;130,94814272364;4;0;0;1;1;516
710568333;47;M;na;ensino fundam;4;33;1;95,1878141676;4;0;0;1;1;395
710569233;46;M;solteiro;mestrado;0;34;1;137,148339999296;2;1;919;1;0;532,8
710570058;44;F;solteiro;ensino medio;0;23;1;18,905655192673;3;0;0;1;0;287,1
710572458;36;F;casado;graduacao;3;23;0;0;4;0;0;1;0;240
710573808;55;M;solteiro;ensino fundam;0;33;1;98,2005108836;6;0;0;1;1;329,4
710574558;47;M;solteiro;ensino medio;1;38;1;125,726878123224;5;0;0;1;1;506,7
710577708;35;M;solteiro;ensino fundam;0;22;1;59,51684899215;5;0;0;1;1;351
710579583;57;F;casado;ensino medio;1;48;1;24,4256743420914;3;1;442;1;1;577
710581758;52;F;solteiro;ensino medio;0;42;1;66,1736091759562;6;0;0;1;0;332,1
710586483;26;F;solteiro;graduacao;0;11;0;0;4;1;247;1;0;208,8
710587458;34;M;na;graduacao;2;19;1;118,4957607078;4;0;0;1;1;485
710590683;33;M;casado;doutorado;2;40;1;182,740846508157;2;1;773;1;0;757,05
710592933;44;F;casado;ensino medio;2;28;1;18,6624764570016;3;1;222;1;1;401
710594358;28;F;solteiro;ensino medio;0;33;1;58,5131448002304;4;0;0;2;1;530,1
710595783;46;F;na;ensino medio;3;38;0;0;4;0;0;1;0;368
710596983;51;M;solteiro;mestrado;0;36;1;141,143957358477;1;1;748;1;1;684,9
710598408;55;F;solteiro;ensino medio;0;35;1;23,917183577931;6;0;0;1;0;391,5
710599683;56;M;solteiro;ensino fundam;0;30;1;132,7547033553;3;0;0;1;1;436,5
710603958;49;M;casado;mestrado;2;37;1;149,71746273784;2;1;1420;1;0;667
710605458;49;M;casado;graduacao;2;36;1;100,68060045412;6;0;0;1;1;537
710607408;37;F;solteiro;graduacao;0;27;0;0;3;0;0;1;0;398,16
710611683;43;F;casado;ensino fundam;2;30;1;21,612616151841;6;0;0;1;0;377
710612583;52;M;na;graduacao;4;33;1;104,06679590208;6;0;0;1;1;527
710616183;46;F;solteiro;mestrado;0;30;0;0;5;0;0;1;1;365,04
710620383;43;M;casado;ensino fundam;4;32;1;91,13000891566;6;0;0;1;1;453
710621283;50;M;casado;graduacao;2;31;1;99,9980488665;3;1;391;1;0;431
710622333;39;F;solteiro;graduacao;0;26;1;65,1514797890151;3;0;0;1;0;352,8
710624658;36;F;casado;mestrado;2;34;1;18,80939430504;4;0;0;1;1;398
710626758;44;M;na;mestrado;4;35;1;95,3511384528;6;0;0;1;0;394
710628783;38;M;solteiro;graduacao;1;35;1;117,725949525846;6;0;0;3;0;474,3
710630583;47;M;solteiro;graduacao;0;38;1;97,0691999004;2;1;374;1;0;360
710632683;31;M;casado;mestrado;1;22;1;57,13129288236;5;0;0;1;1;308
710633808;26;M;solteiro;ensino medio;0;10;1;80,85341238975;3;0;0;1;1;281,7
710635083;46;M;casado;graduacao;4;37;1;128,32128453296;5;0;0;1;0;529
710636208;51;M;casado;mestrado;3;42;1;202,535110946483;2;1;385;1;2;830,18
710637183;48;F;solteiro;ensino medio;1;37;0;0;3;0;0;1;1;388,08
710638233;41;M;divorciado;ensino fundam;2;23;1;72,1276463592;4;0;0;1;1;490
710639658;29;M;solteiro;graduacao;0;16;1;94,113128348694;6;0;0;1;0;473,4
710641008;44;F;solteiro;graduacao;0;33;1;19,157313265799;5;0;0;1;1;456,3
710643183;42;F;solteiro;graduacao;0;21;1;21,2857598521298;2;1;416;1;0;376,2
710644158;45;M;na;ensino medio;3;27;1;129,93756174895;5;0;0;1;1;631
710645583;44;F;solteiro;mestrado;0;36;0;0;5;0;0;1;0;321,84
710650608;51;M;casado;ensino medio;2;35;1;136,35283396644;4;0;0;1;1;647
710653158;39;F;casado;ensino medio;4;20;0;0;6;0;0;1;0;214,4
710654808;46;M;solteiro;ensino medio;1;35;1;123,815810333656;3;0;0;1;0;303,3
710656683;50;F;solteiro;graduacao;0;33;1;23,002646720895;4;0;0;1;1;409,5
710657508;32;M;na;ensino fundam;0;33;1;19,40888030004;3;1;398;1;0;521
710658483;47;M;na;ensino medio;4;31;1;65,0280019494;2;1;210;1;0;508
710661333;55;F;solteiro;ensino fundam;0;33;0;0;4;0;0;1;1;329,04
710662158;41;M;casado;doutorado;4;33;1;183,150671191194;1;1;205;1;1;642,6
710663508;42;M;casado;mestrado;4;33;1;83,05986447594;1;1;1476;1;1;681
710664558;40;F;casado;graduacao;3;29;1;20,819504517168;5;0;0;1;0;468
710665533;42;F;casado;doutorado;5;21;1;92,44856594226;4;0;0;1;1;406
710666583;29;F;solteiro;mestrado;0;34;1;16,751431791698;3;0;0;1;0;332,1
710667708;47;M;solteiro;mestrado;0;35;1;116,81765960697;3;0;0;1;1;736,2
710668458;48;F;casado;ensino medio;4;33;1;21,157534302984;5;0;0;1;1;455
710669733;38;F;solteiro;ensino medio;0;34;1;65,93626472274;4;0;0;1;0;427,5
710670633;40;M;casado;graduacao;4;33;1;90,533488416;6;0;0;1;1;408
710671608;39;F;divorciado;ensino medio;2;28;1;20,8273565360424;5;0;0;1;0;522
710673558;37;M;solteiro;graduacao;0;19;1;91,63182481557;3;0;0;1;0;436,5
710674533;46;M;casado;mestrado;1;31;1;94,36979364306;3;1;161;1;0;491
710675508;40;F;na;ensino fundam;3;25;0;0;2;1;515;1;1;401,6
710676483;38;F;casado;ensino fundam;2;34;1;20,73754198989;4;0;0;1;1;475
710677608;53;M;na;doutorado;2;34;1;130,7091406005;4;0;0;1;1;475
710678658;47;F;na;ensino fundam;4;33;1;21,5062353704772;5;0;0;1;1;481
710679933;59;M;solteiro;ensino medio;0;51;1;151,37427344676;2;1;866;1;1;738
710681808;53;M;solteiro;graduacao;0;39;1;132,81122526588;6;0;0;1;1;523,8
710687508;65;M;casado;graduacao;0;53;1;21,03647448375;6;0;0;1;1;495
710690733;47;F;casado;ensino medio;3;32;1;19,942920344718;4;0;0;1;1;378
710691633;58;F;casado;graduacao;1;42;1;24,6011628378384;4;0;0;1;0;494
710694033;32;M;divorciado;ensino medio;0;37;1;75,07759829988;2;1;1340;1;0;651
710695083;44;M;solteiro;ensino fundam;0;31;1;92,205485229312;4;0;0;2;0;388,8
710697408;41;F;casado;ensino medio;5;23;1;85,0928909874984;2;1;1547;1;0;666
710698233;37;M;casado;ensino medio;4;27;1;114,8418922875;4;0;0;1;0;290
710699283;46;M;solteiro;ensino medio;0;29;1;208,599184837372;1;1;1457;1;0;617,4
710701233;44;F;solteiro;ensino medio;2;36;0;0;3;0;0;1;0;347,76
710702733;46;M;solteiro;ensino medio;1;32;1;128,68813327183;6;0;0;1;1;499,5
710703708;46;F;solteiro;ensino fundam;1;32;1;67,018419392809;6;0;0;2;1;475,2
710706558;51;F;solteiro;ensino medio;1;41;1;17,6662265511522;3;0;0;1;0;282,6
710710233;58;M;casado;ensino medio;4;50;1;233,20502954944;2;0;0;2;1;888
710712783;52;F;casado;ensino medio;4;38;1;71,7727975080192;3;1;390;1;1;544
710713608;60;M;solteiro;mestrado;0;33;1;142,1390163792;6;0;0;1;1;567
710715783;52;F;solteiro;mestrado;0;43;1;23,4341807993885;5;0;0;1;0;469,8
710719683;49;F;divorciado;graduacao;1;40;1;71,4839472262644;3;1;446;1;1;579
710721858;46;F;casado;ensino medio;3;36;1;107,771065270968;2;1;825;1;0;604
710722908;53;M;solteiro;doutorado;0;35;1;192,34224219616;3;0;0;1;0;366,66
710723958;43;F;solteiro;mestrado;0;31;0;0;5;0;0;1;0;282,96
710725383;42;M;divorciado;doutorado;3;34;1;63,8643547411;3;1;328;1;1;391
710727333;49;F;casado;graduacao;3;34;1;20,15530985655;4;0;0;1;1;350
710728458;62;F;solteiro;ensino fundam;0;33;1;24,9564965578722;3;0;0;1;1;481,5
710729358;40;F;solteiro;graduacao;0;27;0;0;6;0;0;1;1;306
710733183;46;M;na;doutorado;3;35;1;187,496222058015;6;0;0;1;0;387,45
710734308;49;M;solteiro;ensino medio;0;39;1;121,567804572991;6;0;0;1;1;744,3
710736558;39;F;casado;ensino fundam;2;33;0;0;4;0;0;1;0;364
710738883;52;F;casado;graduacao;3;34;1;23,0145134588208;4;0;0;1;1;437
710740008;57;M;na;ensino medio;1;38;1;139,37872823925;3;1;514;1;0;427
710741208;39;M;solteiro;graduacao;0;34;1;117,428114359514;4;0;0;1;0;290,7
710742408;53;F;casado;ensino fundam;2;42;1;23,8111038745164;2;1;452;1;0;509
710744433;48;F;solteiro;mestrado;0;36;1;22,0704836993155;5;0;0;1;0;385,2
710745633;53;M;casado;doutorado;1;40;1;223,140363271722;1;1;1407;1;1;877,8
710748483;56;F;solteiro;graduacao;0;41;1;22,9929110082547;3;0;0;1;0;424,8
710749458;64;F;casado;ensino fundam;0;52;1;20,0510611243824;4;0;0;1;0;402
710751033;31;F;solteiro;ensino medio;0;12;1;25,2258482414016;1;1;829;1;0;324
710752233;43;F;na;graduacao;5;22;1;64,308685040028;3;1;274;1;1;315
710754933;61;F;casado;ensino medio;0;47;1;18,4322653860744;6;0;0;1;1;354
710756133;40;F;casado;ensino medio;3;25;1;66,953340341328;5;0;0;1;2;586
710758683;61;F;na;ensino medio;1;52;1;94,05221412783;1;1;1298;2;1;810
710760258;50;F;casado;graduacao;3;35;1;23,83374704544;4;0;0;1;0;568
710761533;44;M;na;ensino medio;2;33;1;128,83503853728;3;1;419;1;1;627
710763783;49;M;casado;graduacao;2;31;1;130,97455194395;4;0;0;1;0;505
710769258;40;F;solteiro;ensino medio;0;25;0;0;4;0;0;1;0;306,72
710770383;53;F;casado;ensino medio;2;33;1;73,7673257351088;4;0;0;1;1;524
710771433;48;M;solteiro;ensino medio;0;35;1;148,534303172508;1;1;1399;1;1;677,7
710773533;43;F;casado;ensino fundam;3;32;1;23,5242705063366;5;0;0;1;1;563
710775483;53;M;na;graduacao;1;44;1;89,22838007133;2;1;1431;1;0;739
710779083;59;F;casado;ensino medio;0;47;1;24,672185225658;3;1;434;1;0;610
710780883;48;F;solteiro;mestrado;2;36;1;70,3568288541386;1;1;461;1;0;447,3
710782458;31;M;casado;ensino medio;1;18;1;56,10857209908;6;0;0;1;0;292
710783358;46;M;na;graduacao;3;32;1;129,72130529184;5;0;0;1;1;522
710784333;57;M;casado;doutorado;2;34;1;199,865945080182;3;1;164;1;1;465,15
710785383;49;F;casado;ensino medio;2;36;1;19,619330661009;3;1;239;1;1;415
710787708;56;F;casado;mestrado;1;38;1;69,2464727462976;4;0;0;1;0;424
710789058;55;M;solteiro;ensino medio;0;40;1;198,1481780627;4;0;0;1;0;538,2
710790258;47;M;casado;ensino medio;2;35;1;126,1371285615;6;0;0;1;1;550
710792733;47;F;casado;ensino fundam;3;27;1;22,6370742559164;4;0;0;1;1;418
710793783;53;F;casado;ensino medio;3;37;0;0;6;0;0;1;1;348,8
710794983;41;F;solteiro;graduacao;0;31;0;0;2;1;471;1;0;282,24
710795883;33;F;casado;mestrado;3;15;1;17,7560593870674;6;0;0;1;0;259
710797833;50;F;casado;ensino medio;5;27;1;23,0925329028;1;1;436;1;1;510
710798883;52;M;solteiro;ensino medio;0;42;1;97,263464222936;4;0;0;1;0;387,9
710799783;35;M;casado;doutorado;2;35;1;176,26320567846;4;0;0;1;0;602,7
710801133;34;M;casado;mestrado;2;35;1;87,01863989;6;0;0;1;0;388
710802258;46;F;casado;ensino medio;2;35;1;17,0638116449376;4;0;0;1;1;312
710803008;40;F;casado;ensino fundam;3;27;1;21,45730599306;6;0;0;1;1;455
710803983;44;M;casado;mestrado;1;37;1;146,99251033632;1;1;1422;1;1;834
710806083;50;F;na;mestrado;1;34;1;17,65172823075;4;0;0;2;1;359
710808108;34;F;divorciado;ensino fundam;3;24;1;17,383342698432;3;1;226;1;1;376
710809083;37;F;casado;ensino fundam;4;33;1;21,28091013576;6;0;0;1;1;440
710809833;40;M;casado;ensino medio;3;26;1;122,353136367;3;1;319;2;0;505
710810883;39;M;solteiro;ensino fundam;0;37;1;141,2224287162;3;0;0;1;0;742,5
710812533;46;F;solteiro;graduacao;0;34;0;0;4;0;0;2;0;422,64
710813733;48;M;casado;mestrado;4;34;1;96,76403081496;5;0;0;2;0;623
710814633;49;M;casado;mestrado;2;33;1;143,21135788806;1;1;889;1;2;813
710815608;43;M;casado;graduacao;2;23;1;95,94653853213;3;1;452;1;1;399
710816358;29;M;casado;ensino fundam;1;15;1;16,65913468584;4;0;0;1;1;312
710819733;56;M;casado;ensino medio;3;35;1;194,1731339262;5;0;0;1;0;295
710820783;45;F;casado;ensino medio;4;35;0;0;6;0;0;1;0;348
710821833;65;M;casado;ensino fundam;1;52;1;71,2772899608;6;0;0;1;1;456
710822808;51;M;solteiro;ensino fundam;0;32;1;141,722868221804;1;1;785;1;1;683,1
710825658;37;F;solteiro;mestrado;0;26;1;20,4444058843895;5;0;0;1;1;416,7
710829108;59;F;casado;mestrado;1;34;1;68,6007666581382;4;0;0;1;1;317
710831133;42;M;casado;ensino fundam;3;34;1;121,02501322384;5;0;0;1;1;447
710832108;52;F;solteiro;ensino medio;0;41;1;105,756201190128;2;1;455;1;1;567
710833908;45;M;casado;graduacao;5;29;1;145,3955372814;1;1;1290;1;1;794
710838108;45;M;casado;ensino medio;2;32;1;128,70323727195;1;1;432;1;2;527
710839308;34;F;solteiro;graduacao;0;20;1;18,5450969431362;6;0;0;1;0;308,7
710840433;34;M;na;ensino fundam;1;19;1;59,83400672014;2;1;334;1;0;303
710841183;54;M;solteiro;graduacao;0;34;1;124,29828592181;5;0;0;1;0;679,5
710842308;41;F;solteiro;mestrado;2;23;1;66,3378566849145;4;0;0;1;1;447,3
710844408;38;M;casado;doutorado;3;33;1;88,3401054063;4;0;0;1;1;351
710845308;46;M;casado;graduacao;4;41;1;150,30562421718;1;1;1489;1;1;849
710849208;47;M;solteiro;doutorado;0;39;1;219,177985600279;2;0;0;2;1;848,61
710850633;65;M;solteiro;graduacao;0;51;1;74,80612324878;3;0;0;1;0;464,4
710853033;36;F;na;ensino fundam;1;34;1;20,3909396461632;3;1;402;1;1;481
710854008;48;M;na;ensino fundam;3;35;1;68,17183672912;3;1;390;1;0;492
710855508;45;F;casado;mestrado;3;30;1;22,15264733349;4;0;0;1;1;454
710856558;45;F;casado;ensino medio;2;35;1;38,037851317818;2;1;1399;1;1;721
710858658;48;F;divorciado;ensino fundam;4;39;1;40,5799211841408;2;1;1505;2;0;731
710862258;41;F;casado;mestrado;2;34;1;22,2271198861608;3;1;479;1;1;452
710863308;48;M;casado;doutorado;4;28;1;67,6527277888;6;0;0;1;0;384
710864358;51;F;casado;doutorado;2;41;1;107,60521795489;6;0;0;1;2;736
710865633;41;F;casado;ensino medio;2;31;1;16,768875903759;4;0;0;2;1;311
710866758;42;F;casado;graduacao;4;30;1;21,1254696410016;5;0;0;1;0;363
710869008;47;F;solteiro;ensino medio;0;35;0;0;5;0;0;1;0;336,24
710871108;45;M;divorciado;mestrado;5;36;1;100,3422206982;4;0;0;2;0;686
710872233;27;M;solteiro;ensino fundam;0;16;1;54,846745626584;5;0;0;1;0;214,2
710873583;58;M;casado;ensino medio;1;52;1;127,39143586848;1;1;1422;1;1;864
710874933;41;M;casado;ensino medio;1;28;1;120,98533901475;5;0;0;1;0;445
710877108;44;F;divorciado;graduacao;1;31;1;21,6095345316864;1;1;417;1;0;382
710878308;50;F;solteiro;ensino medio;1;35;1;27,737123381136;1;1;730;1;0;480,6
710879283;51;M;casado;graduacao;1;39;1;22,9173123102;3;1;431;1;2;604
710881008;42;M;solteiro;graduacao;0;28;1;123,2128239486;3;0;0;1;0;315
710883483;52;F;casado;ensino medio;1;31;1;73,058734721016;3;1;466;1;1;551
710884683;48;M;casado;ensino medio;4;40;1;133,46964437312;6;0;0;2;0;744
710888883;37;F;na;graduacao;3;32;1;21,895978358898;6;0;0;1;2;570
710892408;57;F;casado;graduacao;1;34;1;19,2999399430518;6;0;0;1;1;317
710893533;53;M;casado;doutorado;1;41;1;194,342974863246;4;0;0;1;0;448,35
710895708;35;F;casado;ensino fundam;0;24;1;25,651124761977;2;1;771;1;1;517
710897133;51;F;na;ensino fundam;3;34;1;23,3407973122776;5;0;0;1;1;477
710899833;36;M;casado;ensino medio;2;17;1;56,31714618024;4;1;207;1;0;207
710903358;65;F;solteiro;ensino medio;0;53;1;77,304514354056;5;0;0;1;0;508,5
